datetime,portfolio_value,cash,return
2020-02-03 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-03 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-04 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-04 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-05 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-05 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-06 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-06 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-07 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-07 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-10 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-10 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-11 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-11 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-12 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-12 21:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-13 09:30:00-05:00,95312.49137661458,95312.49137661458,0.0
2020-02-13 21:30:00-05:00,95312.49137661458,47654.20278809071,0.0
2020-02-14 09:30:00-05:00,98319.68499205113,47654.20278809071,0.03155088668865069
2020-02-14 21:30:00-05:00,98319.68499205113,47654.20278809071,0.0
2020-02-18 09:30:00-05:00,98033.9563348055,47654.20278809071,-0.0029061185180642157
2020-02-18 21:30:00-05:00,98033.9563348055,23824.68647549153,0.0
2020-02-19 09:30:00-05:00,102151.7889115572,23824.68647549153,0.04200414561142973
2020-02-19 21:30:00-05:00,102151.7889115572,23824.68647549153,0.0
2020-02-20 09:30:00-05:00,105082.33358547688,23824.68647549153,0.028688138554841425
2020-02-20 21:30:00-05:00,105082.33358547688,23824.68647549153,0.0
2020-02-21 09:30:00-05:00,102853.25010082722,23824.68647549153,-0.02121273299318638
2020-02-21 21:30:00-05:00,102853.25010082722,23824.68647549153,0.0
2020-02-24 09:30:00-05:00,94020.04613659382,46365.28647444249,-0.08588162217114381
2020-02-24 21:30:00-05:00,94020.04613659382,46365.28647444249,0.0
2020-02-25 09:30:00-05:00,95097.69749424458,46365.28647444249,0.011461931810638815
2020-02-25 21:30:00-05:00,95097.69749424458,46365.28647444249,0.0
2020-02-26 09:30:00-05:00,92586.11787102223,46365.28647444249,-0.02641051980647957
2020-02-26 21:30:00-05:00,92586.11787102223,46365.28647444249,0.0
2020-02-27 09:30:00-05:00,91323.27357075215,91323.27357075215,-0.013639672224180499
2020-02-27 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-02-28 09:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-02-28 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-02 09:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-02 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-03 09:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-03 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-04 09:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-04 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-05 09:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-05 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-06 09:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-06 21:30:00-05:00,91323.27357075215,91323.27357075215,0.0
2020-03-09 09:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-09 21:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-10 09:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-10 21:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-11 09:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-11 21:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-12 09:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-12 21:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-13 09:30:00-04:00,91323.27357075215,91323.27357075215,0.0
2020-03-13 21:30:00-04:00,91323.27357075215,91323.27357075215,0.0
