time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-02-24 08:30:00-05:00,MLTrader,121c2df25fcb4c329535d139c12de3eb,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-24 08:30:00-05:00,MLTrader,243146f1efa349c284e99a78dc339896,NVDA,sell,stop,fill,1,day,0.0,1,stock,6.754749774932861,3337.0,0.0
2020-02-27 08:30:00-05:00,MLTrader,f01a2983b10c43f3b5fdd5a15b565b96,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 08:30:00-05:00,MLTrader,e63b0589da2a46a4bbf80d56effab08f,NVDA,sell,stop,fill,1,day,0.0,1,stock,6.372499942779541,7055.0,0.0
2020-05-26 09:30:00-04:00,MLTrader,d25fbb5451e747b4a8932759255f5cdc,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-26 09:30:00-04:00,MLTrader,d25fbb5451e747b4a8932759255f5cdc,NVDA,buy,market,fill,1,gtc,0.0,1,stock,8.625,5294.0,0.0
2020-05-26 21:30:00-04:00,MLTrader,ab88b575bdad4e4faeaa820b05fbb47c,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-05-26 21:30:00-04:00,MLTrader,d397ab9025e94abf9e09a77fc9643824,NVDA,sell,stop,fill,1,day,0.0,1,stock,8.19375,5294.0,0.0
2020-05-27 09:30:00-04:00,MLTrader,6a7bc3ef589d4be4b0695c33ff8c1973,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-27 09:30:00-04:00,MLTrader,6a7bc3ef589d4be4b0695c33ff8c1973,NVDA,buy,market,fill,1,gtc,0.0,1,stock,8.412249565124512,5292.0,0.0
2020-07-07 08:30:00-04:00,MLTrader,815baa80d98848ad985211dc75aa69ba,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-07-07 08:30:00-04:00,MLTrader,8f5cec477a734e789cf13221a9229a3d,NVDA,sell,limit,fill,1,day,0.0,1,stock,10.094699478149414,5292.0,0.0
2020-08-21 09:30:00-04:00,MLTrader,295c6093044549d7a3eccdb02f13650b,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-21 09:30:00-04:00,MLTrader,295c6093044549d7a3eccdb02f13650b,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.201749801635742,4014.0,0.0
2020-08-24 09:30:00-04:00,MLTrader,6449a81b3eca49d3a6e39f53c0519d7d,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-24 09:30:00-04:00,MLTrader,6449a81b3eca49d3a6e39f53c0519d7d,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.630749702453613,1939.0,0.0
2020-09-01 08:30:00-04:00,MLTrader,dcd1f0bd01084e949287b7d162d6a5d1,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-01 08:30:00-04:00,MLTrader,412a189f066f4924b57b2097dd871a41,NVDA,sell,limit,fill,1,day,0.0,1,stock,14.703749656677246,4014.0,0.0
2020-09-03 08:30:00-04:00,MLTrader,25a7287e67024f6f96bb1261b2f7c100,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-03 08:30:00-04:00,MLTrader,5549da2079474fcda6bf1dcf1914970e,NVDA,sell,stop,fill,1,day,0.0,1,stock,11.999212217330932,1939.0,0.0
2020-09-03 09:30:00-04:00,MLTrader,242af5cf8bd84f3e830af5f7cc2a132f,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-03 09:30:00-04:00,MLTrader,242af5cf8bd84f3e830af5f7cc2a132f,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.7837495803833,4177.0,0.0
2020-09-03 21:30:00-04:00,MLTrader,31c7b87e0347436c8ce1d080ce9d2cdb,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-03 21:30:00-04:00,MLTrader,dc0b37da715242ed879fccdee99e1591,NVDA,sell,stop,fill,1,day,0.0,1,stock,12.144562101364135,4177.0,0.0
2020-09-04 09:30:00-04:00,MLTrader,246f38bad8c748369a85e9522dd559f9,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-04 09:30:00-04:00,MLTrader,246f38bad8c748369a85e9522dd559f9,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.7837495803833,4073.0,0.0
2020-09-04 21:30:00-04:00,MLTrader,cdc893455e7645648fb3c5916a6f13ad,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-04 21:30:00-04:00,MLTrader,c2e6c7b4b7134a48b74f05a552382970,NVDA,sell,stop,fill,1,day,0.0,1,stock,12.144562101364135,4073.0,0.0
2021-02-26 09:30:00-05:00,MLTrader,48fcb731b29c45889799c7488ea8356c,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-02-26 09:30:00-05:00,MLTrader,48fcb731b29c45889799c7488ea8356c,NVDA,buy,market,fill,1,gtc,0.0,1,stock,13.7524995803833,3691.0,0.0
2021-03-03 08:30:00-05:00,MLTrader,b76738f618964df5a50fd5244ec0dbc9,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-03-03 08:30:00-05:00,MLTrader,5e8e54d5568147429db2768966eb3fea,NVDA,sell,stop,fill,1,day,0.0,1,stock,13.064874601364135,3691.0,0.0
2021-05-28 09:30:00-04:00,MLTrader,22771ad60a8c42cab07519b47a3a46f3,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-28 09:30:00-04:00,MLTrader,22771ad60a8c42cab07519b47a3a46f3,NVDA,buy,market,fill,1,gtc,0.0,1,stock,15.50100040435791,3193.0,0.0
2021-06-16 08:30:00-04:00,MLTrader,05e65dfd63114630bd2ec7ef5e003b6b,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-06-16 08:30:00-04:00,MLTrader,21ecec9b708e49d78d4af3226171921f,NVDA,sell,limit,fill,1,day,0.0,1,stock,18.60120048522949,3193.0,0.0
2021-11-18 09:30:00-05:00,MLTrader,3f4d6b9d9be94aeaaff5a52abc3fa90b,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-11-18 09:30:00-05:00,MLTrader,3f4d6b9d9be94aeaaff5a52abc3fa90b,NVDA,buy,market,fill,1,gtc,0.0,1,stock,32.367000579833984,1682.0,0.0
2021-12-03 08:30:00-05:00,MLTrader,5127aef1868346ecb9c9a844de8697c4,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-12-03 08:30:00-05:00,MLTrader,140170f8a03a4b2dad63f5f3079ca71b,NVDA,sell,stop,fill,1,day,0.0,1,stock,30.748650550842285,1682.0,0.0
2023-05-25 09:30:00-04:00,MLTrader,91b5bb7ce2864b9da109e3aada8504cf,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-25 09:30:00-04:00,MLTrader,91b5bb7ce2864b9da109e3aada8504cf,NVDA,buy,market,fill,1,gtc,0.0,1,stock,37.88999938964844,1401.0,0.0
2023-07-12 08:30:00-04:00,MLTrader,9817fdaac9e145d5aa11086647549723,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 08:30:00-04:00,MLTrader,40c8e8459f854b9ba69f0992b401a7c0,NVDA,sell,limit,fill,1,day,0.0,1,stock,45.46799926757812,1401.0,0.0
