time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-05-26 21:30:00-04:00,MLTrader,c5a9bf74db31431d8ac6d0c10b4cf3b5,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-05-26 21:30:00-04:00,MLTrader,d040ec4444064a3ead04926b87bf4239,NVDA,sell,stop,fill,1,day,0.0,1,stock,8.19375,5294.0,0.0
2020-05-27 09:30:00-04:00,MLTrader,adc5801319644d51838d06ddcc11cef9,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-27 09:30:00-04:00,MLTrader,adc5801319644d51838d06ddcc11cef9,NVDA,buy,market,fill,1,gtc,0.0,1,stock,8.412249565124512,5292.0,0.0
2020-07-07 08:30:00-04:00,MLTrader,4b70454e44434cca866a10eb1a176e51,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-07-07 08:30:00-04:00,MLTrader,84f8695c9c9748a3add6a26b9e16531e,NVDA,sell,limit,fill,1,day,0.0,1,stock,10.094699478149414,5292.0,0.0
2020-08-21 09:30:00-04:00,MLTrader,e0d1ab7e48264817afdb4a62704896b7,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-21 09:30:00-04:00,MLTrader,e0d1ab7e48264817afdb4a62704896b7,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.201749801635742,4014.0,0.0
2020-08-24 09:30:00-04:00,MLTrader,a66dccf127434aabb32960c7508bfe17,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-24 09:30:00-04:00,MLTrader,a66dccf127434aabb32960c7508bfe17,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.630749702453613,1939.0,0.0
2020-09-01 08:30:00-04:00,MLTrader,6cbdb44d1da24b60949cc2f99feb4bb2,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-01 08:30:00-04:00,MLTrader,faff7ab70e884ff6b927aa739479345b,NVDA,sell,limit,fill,1,day,0.0,1,stock,14.703749656677246,4014.0,0.0
2020-09-03 08:30:00-04:00,MLTrader,a394b5e198c74818960910f8415304d9,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-03 08:30:00-04:00,MLTrader,d1a185a8d0e749eea0f17bd4a44da89e,NVDA,sell,stop,fill,1,day,0.0,1,stock,11.999212217330932,1939.0,0.0
2020-09-03 09:30:00-04:00,MLTrader,711be041f4c141398e268399b637c135,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-03 09:30:00-04:00,MLTrader,711be041f4c141398e268399b637c135,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.7837495803833,4177.0,0.0
2020-09-03 21:30:00-04:00,MLTrader,aa2be869843a4780a4e7e8b8bd2752b6,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-03 21:30:00-04:00,MLTrader,183ff9f0bc3a4097a8912503ecb92155,NVDA,sell,stop,fill,1,day,0.0,1,stock,12.144562101364135,4177.0,0.0
2020-09-04 09:30:00-04:00,MLTrader,26f519632d67435c8c42586bb4d6ac18,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-04 09:30:00-04:00,MLTrader,26f519632d67435c8c42586bb4d6ac18,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.7837495803833,4073.0,0.0
2020-09-04 21:30:00-04:00,MLTrader,02d143c03817451b8b21a6d062737aac,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-04 21:30:00-04:00,MLTrader,bd04640686bf49b697456c5b4fbf7bbc,NVDA,sell,stop,fill,1,day,0.0,1,stock,12.144562101364135,4073.0,0.0
2021-02-26 09:30:00-05:00,MLTrader,1c7018f878d14e0d8ee7b35caeddfac8,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-02-26 09:30:00-05:00,MLTrader,1c7018f878d14e0d8ee7b35caeddfac8,NVDA,buy,market,fill,1,gtc,0.0,1,stock,13.7524995803833,3691.0,0.0
2021-03-03 08:30:00-05:00,MLTrader,fa8a4ba9340a4d22b0c6faf5026b080c,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-03-03 08:30:00-05:00,MLTrader,bb3fc081d731483a9fccd5853f4b5d19,NVDA,sell,stop,fill,1,day,0.0,1,stock,13.064874601364135,3691.0,0.0
2021-05-28 09:30:00-04:00,MLTrader,13c300bae3284af894c86fb45b7bab7c,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-28 09:30:00-04:00,MLTrader,13c300bae3284af894c86fb45b7bab7c,NVDA,buy,market,fill,1,gtc,0.0,1,stock,15.50100040435791,3193.0,0.0
2021-06-16 08:30:00-04:00,MLTrader,e10e4a7328434debaa91d9f504cb6573,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-06-16 08:30:00-04:00,MLTrader,319a2e9dab3d493db6c1be0603d1ddbc,NVDA,sell,limit,fill,1,day,0.0,1,stock,18.60120048522949,3193.0,0.0
2021-11-18 09:30:00-05:00,MLTrader,63612478ae9c4a539572024a004794d2,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-11-18 09:30:00-05:00,MLTrader,63612478ae9c4a539572024a004794d2,NVDA,buy,market,fill,1,gtc,0.0,1,stock,32.367000579833984,1682.0,0.0
2021-12-03 08:30:00-05:00,MLTrader,f365a9b26f664a558272bfeb0d32d2e5,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-12-03 08:30:00-05:00,MLTrader,c945351a37fd465d86a2d91ed0f9f083,NVDA,sell,stop,fill,1,day,0.0,1,stock,30.748650550842285,1682.0,0.0
2023-05-25 09:30:00-04:00,MLTrader,331e93c681e246e484968d6823127319,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-25 09:30:00-04:00,MLTrader,331e93c681e246e484968d6823127319,NVDA,buy,market,fill,1,gtc,0.0,1,stock,37.88999938964844,1401.0,0.0
2023-07-12 08:30:00-04:00,MLTrader,d11e0cbee5bc4e049830f31d013ec565,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 08:30:00-04:00,MLTrader,4058827bb5c245879bf7bbda049b5704,NVDA,sell,limit,fill,1,day,0.0,1,stock,45.46799926757812,1401.0,0.0
