time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-01-16 09:30:00-05:00,MLTrader,9ecb79e69bb94b7399f911ba50cf8203,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-01-16 09:30:00-05:00,MLTrader,9ecb79e69bb94b7399f911ba50cf8203,NVDA,buy,market,fill,1,gtc,0.0,1,stock,6.192999839782715,8074.0,0.0
2020-01-27 08:30:00-05:00,MLTrader,7c0e9265e73049559d07142e5923612e,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-01-27 08:30:00-05:00,MLTrader,1ba3ce5d5fc54c32ac4acc83347d0498,NVDA,sell,stop,fill,1,day,0.0,1,stock,5.883349847793578,8074.0,0.0
2020-02-13 09:30:00-05:00,MLTrader,89a913e800bc43dc9d5eb9d0371b7664,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-02-13 09:30:00-05:00,MLTrader,89a913e800bc43dc9d5eb9d0371b7664,NVDA,buy,market,fill,1,gtc,0.0,1,stock,6.755249977111816,7217.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,5dd7e0c8ecd14affaba46c101e24f849,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,9e966659839347d7850e6435dad1145c,NVDA,sell,stop,fill,1,day,0.0,1,stock,6.372499942779541,7217.0,0.0
2020-08-21 09:30:00-04:00,MLTrader,dfef084e605e45b9b1fdb9174ebf5b29,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-21 09:30:00-04:00,MLTrader,dfef084e605e45b9b1fdb9174ebf5b29,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.201749801635742,3882.0,0.0
2020-09-01 09:30:00-04:00,MLTrader,baf82e0a352f45f281ae44ab5da2a85d,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-01 09:30:00-04:00,MLTrader,da9f4c1ec81546faad634fc73606b780,NVDA,sell,limit,fill,1,day,0.0,1,stock,14.703749656677246,3882.0,0.0
2020-09-03 09:30:00-04:00,MLTrader,7a9831ed9a9144cd90bdf8e7f6f207f4,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-03 09:30:00-04:00,MLTrader,7a9831ed9a9144cd90bdf8e7f6f207f4,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.7837495803833,4085.0,0.0
2020-09-04 09:30:00-04:00,MLTrader,bded0420d54245bcadca8084c0264f5f,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-04 09:30:00-04:00,MLTrader,80e7c8198a864dcb9a51fb77e45f0e7a,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-04 09:30:00-04:00,MLTrader,84cef439c66f4885a7a79193efead118,NVDA,sell,stop,fill,1,day,0.0,1,stock,12.144562101364135,4085.0,0.0
2020-09-04 09:30:00-04:00,MLTrader,bded0420d54245bcadca8084c0264f5f,NVDA,buy,market,fill,1,gtc,0.0,1,stock,12.7837495803833,2043.0,0.0
2020-09-05 09:30:00-04:00,MLTrader,41643472aefa4e5992dcdd99acdcfbd8,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-05 09:30:00-04:00,MLTrader,9644ce38f91242588a89ee292f865595,NVDA,sell,stop,fill,1,day,0.0,1,stock,12.144562101364135,2043.0,0.0
2021-02-26 09:30:00-05:00,MLTrader,5a7cbf155ecd413bbeb28d9297af8050,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-02-26 09:30:00-05:00,MLTrader,5a7cbf155ecd413bbeb28d9297af8050,NVDA,buy,market,fill,1,gtc,0.0,1,stock,13.7524995803833,3655.0,0.0
2021-03-03 09:30:00-05:00,MLTrader,e703db44f75a40e2899975d0aebf0436,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-03-03 09:30:00-05:00,MLTrader,62f694195f95455e9898c5900fa81f19,NVDA,sell,stop,fill,1,day,0.0,1,stock,13.064874601364135,3655.0,0.0
2021-05-28 09:30:00-04:00,MLTrader,31bff6ff07ad4d8fa2b7379305e5de8d,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-28 09:30:00-04:00,MLTrader,31bff6ff07ad4d8fa2b7379305e5de8d,NVDA,buy,market,fill,1,gtc,0.0,1,stock,15.50100040435791,3162.0,0.0
2021-06-16 09:30:00-04:00,MLTrader,5f258c974d1f4e058a7db211f43650d3,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-06-16 09:30:00-04:00,MLTrader,7a3796e880314e09b73a59d839c5c2ee,NVDA,sell,limit,fill,1,day,0.0,1,stock,18.60120048522949,3162.0,0.0
2021-11-18 09:30:00-05:00,MLTrader,c9d10c0ccd5e4a94a71dcef6cadeccfe,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2021-11-18 09:30:00-05:00,MLTrader,c9d10c0ccd5e4a94a71dcef6cadeccfe,NVDA,buy,market,fill,1,gtc,0.0,1,stock,32.367000579833984,1666.0,0.0
2021-12-03 09:30:00-05:00,MLTrader,eee1d1ac41df49d198c19a168479282c,NVDA,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-12-03 09:30:00-05:00,MLTrader,90e4b4b2ec7b41ff9cb4e9108596d7f1,NVDA,sell,stop,fill,1,day,0.0,1,stock,30.748650550842285,1666.0,0.0
2023-05-25 09:30:00-04:00,MLTrader,6ba3ffdd331343eb81a556106b0b89b6,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-25 09:30:00-04:00,MLTrader,6ba3ffdd331343eb81a556106b0b89b6,NVDA,buy,market,fill,1,gtc,0.0,1,stock,37.88999938964844,1387.0,0.0
2023-07-12 09:30:00-04:00,MLTrader,b710afa118bc4dbe96af9d9b775dd164,NVDA,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 09:30:00-04:00,MLTrader,297b1f32dd154a89bc9e7300192fc714,NVDA,sell,limit,fill,1,day,0.0,1,stock,45.46799926757812,1387.0,0.0
